Question,Answer
P-CV-IAZ-004 represents PROJET PILOTE POUR LE RENFORCEMENT DE L’EMPLOYABILITÉ ET DE L’INSERTION DES JEUNES AU CABO VERD happening in Cape Verde which has status as Ongoing ->,"Project was approved on 22-Aug-2016. 
"
P-TG-H00-003 represents PROJET D'APPUI A L'INCLUSION FINANCIERE DES FEMMES VULNERABLES AU TOGO happening in Togo which has status as Ongoing ->,"Project was approved on 22-Aug-2016. 
"
P-NE-A00-007 represents NIGER - AIDE D’URGENCE HUMANITAIRE AUX DEPLACES DE GUERRE DE LA REGION DE DIFFA happening in Niger which has status as Completed ->,"Project was approved on 19-Aug-2016. 
"
P-EG-IB0-007 represents UPDATE OF ACTUARIAL STUDY FOR NATIONAL HEALTH INSURANCE happening in Egypt which has status as Completed ->,"Project was approved on 18-Aug-2016. 
"
P-GN-AA0-018 represents PPF APPUI TRANSFORMATION AGRICULTURE GUINÉENE - VOLET ENTREPRENARIAT AGRICOLE JEUNES (PATAG-EAJ) happening in Guinea which has status as Ongoing ->,"Project was approved on 03-Aug-2016. 
"
P-TN-A00-008 represents ETUDE-GESTION DES RISQUES ET MISE EN PLACE D'UN SYSTÈME D'ASSURANCE ET DE MICRO ASSURANCE AGRICOLE happening in Tunisia which has status as Ongoing ->,"Project was approved on 02-Aug-2016. 
"
P-GM-C00-006 represents GAMBIA STRATEGIC PROGRAM ON CLIMATE RESILIENCE (SPCR) happening in Gambia which has status as Ongoing ->,"Project was approved on 27-Jul-2016. 
"
P-SL-A00-003 represents ENABLE YOUTH - SIERRA LEONE happening in Sierra Leone which has status as Completed ->,"Project was approved on 18-Jul-2016. 
"
P-LS-A00-001 represents EMERGENCY HUMANITARIAN RELIEF ASSISTANCE FOR TO THE VICTIMS OF FOOD CRISIS happening in Lesotho which has status as Completed ->,"Project was approved on 15-Jul-2016. 
"
P-Z1-G00-014 represents 50 MILLION AFRICAN WOMEN SPEAK NETWORKING PLATFORM (COMESA) happening in Multinational which has status as Ongoing ->,"Project was approved on 15-Jul-2016. 
"
P-Z1-G00-015 represents 50 MILLION AFRICAN WOMEN SPEAK NETWORKING PLATFORM (ECOWAS) happening in Multinational which has status as Ongoing ->,"Project was approved on 15-Jul-2016. 
"
P-Z1-G00-016 represents 50 MILLION AFRICAN WOMEN SPEAK NETWORKING PLATFORM (EAC) happening in Multinational which has status as Approved ->,"Project was approved on 15-Jul-2016. 
"
P-Z1-IA0-013 represents ECOWAS - NELSON MANDELA INSTITUTE - AFRICAN INSTITUTIONS OF SCIENCE AND TECHNOLOGY happening in Multinational which has status as Ongoing ->,"Project was approved on 15-Jul-2016. 
"
P-Z1-IA0-016 represents EAC - NELSON MANDELA INSTITUTE - AFRICAN INSTITUTIONS OF SCIENCE AND TECHNOLOGY happening in Multinational which has status as Ongoing ->,"Project was approved on 15-Jul-2016. 
"
P-ET-FA0-011 represents MEKELE-DALOL & SEMERA AFDERA POWER SUPPLY FOR INDUSTRIAL DEVELOPMENT AND ACCESS SCALE-UP happening in Ethiopia which has status as Ongoing ->,"Project was approved on 14-Jul-2016. 
"
"P-MZ-EAZ-003 represents URBAN SANITATION, DRAINAGE AND SOLID WASTE MANAGEMENT IN CHIMOIO & INHAMBANE happening in Mozambique which has status as Ongoing ->","Project was approved on 14-Jul-2016. 
"
P-SS-E00-002 represents RESILIENCE WATER PROJECT FOR IMPROVED LIVELIHOOD IN JUBA happening in South Sudan which has status as Ongoing ->,"Project was approved on 14-Jul-2016. 
"
P-GN-KA0-006 represents PROGRAMME D’APPUI AUX RÉFORMES ECONOMIQUES ET FINANCIÈRES PHASE III (PAREF III) happening in Guinea which has status as Completed ->,"Project was approved on 13-Jul-2016. 
"
P-MA-HAZ-002 represents PROGRAMME D'APPUI AU RENFORCEMENT DE LA STABILITÉ ET DE L'INCLUSION FINANCIÈRES - PARSIF happening in Morocco which has status as Completed ->,"Project was approved on 13-Jul-2016. 
"
P-RW-IZ0-004 represents SEEP III happening in Rwanda which has status as Closed ->,"Project was approved on 13-Jul-2016. 
"
P-TN-HZ0-002 represents PROGRAMME D'APPUI A LA MODERNISATION DU SECTEUR FINANCIER happening in Tunisia which has status as Ongoing ->,"Project was approved on 13-Jul-2016. 
"
P-BF-AAG-001 represents INTEGRATED SUPPORT TO THE SHEA BUTTER SECTOR FOR WOMEN’S ECONOMIC EMPOWERMENT happening in Burkina Faso which has status as Ongoing ->,"Project was approved on 12-Jul-2016. 
"
P-MR-EAZ-010 represents PROJET D’AMELIORATION DE LA RESILIENCE CLIMATIQUE DES INVESTISSEMENTS DU SECTEUR DE L’EAU happening in Mauritania which has status as Ongoing ->,"Project was approved on 08-Jul-2016. 
"
P-CI-AA0-027 represents PPF – ENABLE YOUTH CÔTE D’IVOIRE happening in Côte D'Ivoire which has status as Ongoing ->,"Project was approved on 07-Jul-2016. 
"
P-Z1-FA0-104 represents NELSAP INTERCONNECTION PROJECT - DRC - SUPPLEMENTARY GRANT happening in Multinational which has status as Ongoing ->,"Project was approved on 05-Jul-2016. 
"
P-ER-KF0-003 represents PFM AND STATISTICS TECHNICAL ASSISTANCE AND CAPACITY BUILDING PROJECT happening in Eritrea which has status as Ongoing ->,"Project was approved on 04-Jul-2016. 
"
P-MA-KD0-003 represents PROJET D'APPUI A MAROC EXPORT happening in Morocco which has status as Ongoing ->,"Project was approved on 02-Jul-2016. 
"
P-GA-AAD-005 represents ETUDE DE PREPARATION DU PROGRAMME APPUI A L'INITIATIVE GABON VERT ET ETUDES FAISABILITE CONNEXES happening in Gabon which has status as Completed ->,"Project was approved on 30-Jun-2016. 
"
P-RW-C00-003 represents FIP RWANDA-INVESTMENT PLAN PREPARATION happening in Rwanda which has status as Completed ->,"Project was approved on 28-Jun-2016. 
"
P-NG-HAB-037 represents USD 300 MILLION TRADE FINANCE PACKAGE FIRST BANK OF NIGERIA PLC happening in Nigeria which has status as Ongoing ->,"Project was approved on 27-Jun-2016. 
"
P-KE-FA0-013 represents LAST MILE CONNECTIVITY PROJECT - 2 happening in Kenya which has status as Ongoing ->,"Project was approved on 27-Jun-2016. 
"
P-SZ-A00-003 represents EMERGENCY HUMANITARIAN RELIEF ASSISTANCE FOR DROUGHT VICTIMS (2016) happening in Swaziland which has status as Completed ->,"Project was approved on 27-Jun-2016. 
"
P-TD-KA0-006 represents PROGRAMME D'APPUI AUX REFORMES ECONOMIQUES ET FINANCIERES PHASE II happening in Chad which has status as Completed ->,"Project was approved on 27-Jun-2016. 
"
P-TZ-EAZ-003 represents KIKONGE MULTIPURPOSE DAM HYDROPOWER AND IRRIGATION happening in Tanzania which has status as Ongoing ->,"Project was approved on 27-Jun-2016. 
"
P-MA-IBD-011 represents PROGRAMME D'APPUI A LA GOUVERNANCE DE LA PROTECTION SOCIALE happening in Morocco which has status as Completed ->,"Project was approved on 22-Jun-2016. 
"
P-Z1-DB0-105 represents KAMPALA-MPIGI & KAGITUMBA-KAYONZA-RUSUMO ROAD PROJECT -UGANDA happening in Multinational which has status as Ongoing ->,"Project was approved on 22-Jun-2016. 
"
P-Z1-DB0-170 represents BUSEGA-MPIGI & KAGITUMBA-KAYONZA-RUSUMO ROAD PROJECT - RWANDA happening in Multinational which has status as Ongoing ->,"Project was approved on 22-Jun-2016. 
"
P-CM-EAZ-002 represents ETUDES DE MOBILISATION ET DE VALORISATION DES EAUX PLUVIALES A TRAVERS DES RETENUES COLLINAIRES happening in Cameroon which has status as Completed ->,"Project was approved on 20-Jun-2016. 
"
P-MG-IC0-004 represents ASSISTANCE A LA LUTTE CONTRE LA MALNUTRITION SUITE A LA SECHERESSE RECURENTE AU SUD happening in Madagascar which has status as Completed ->,"Project was approved on 20-Jun-2016. 
"
P-TN-EAZ-004 represents ELABORATION DE LA VISION ET DE LA STRATEGIE EAU 2050 DE LA TUNISIE happening in Tunisia which has status as Ongoing ->,"Project was approved on 20-Jun-2016. 
"
P-ZM-AAC-007 represents FEASIBILITY STUDY FOR UPSCALING SMALLHOLDER IRRIGATION SYSTEMS FOR CLIMATE CHANGE ADAPTATION happening in Zambia which has status as Ongoing ->,"Project was approved on 20-Jun-2016. 
"
P-MZ-AA0-032 represents EMERGENCY HUMANITARIAN RELIEF ASSISTANCY DROUGHT DISASTER happening in Mozambique which has status as Completed ->,"Project was approved on 17-Jun-2016. 
"
P-SO-E00-001 represents WATER INFRASTRUCTURE DEVELOPMENT FOR RESILIENCE IN SOMALILAND PROJECT happening in Somalia which has status as Ongoing ->,"Project was approved on 17-Jun-2016. 
"
P-KE-HAB-007 represents JAMII BORA KENYA happening in Kenya which has status as Approved ->,"Project was approved on 14-Jun-2016. 
"
P-MR-HA0-001 represents LIGNE DE CRÉDIT BANQUE POPULAIRE DE MAURITANIE PROGRAMME PMES happening in Mauritania which has status as Ongoing ->,"Project was approved on 08-Jun-2016. 
"
P-Z1-H00-026 represents BOAD-LOC III TRANCHE A happening in Multinational which has status as Ongoing ->,"Project was approved on 08-Jun-2016. 
"
P-Z1-H00-042 represents BOAD LIGNE DE CREDIT III TRANCHE B happening in Multinational which has status as Ongoing ->,"Project was approved on 08-Jun-2016. 
"
P-TZ-HAB-009 represents CRDB BANK LIMITED LINE OF CREDIT 2015 happening in Tanzania which has status as Ongoing ->,"Project was approved on 08-Jun-2016. 
"
P-ZW-HA0-002 represents CENTRAL AFRICA BUILDING SOCIETY happening in Zimbabwe which has status as Ongoing ->,"Project was approved on 08-Jun-2016. 
"
P-MA-E00-010 represents PROJET D'AMELIORATION DE LA QUALITE D'EAU ET DES PERFORMANCES DES SYSTEMES D'AEP happening in Morocco which has status as Ongoing ->,"Project was approved on 08-Jun-2016. 
"
P-NG-HA0-012 represents LINE OF CREDIT - UNITED BANK FOR AFRICA PLC happening in Nigeria which has status as Ongoing ->,"Project was approved on 08-Jun-2016. 
"
P-GA-KF0-002 represents PROMOTION DES INVESTISSEMENTS DANS LES FILIERES PORTEUSES CAFE/CACAO ET CULTURES VIVRIERES happening in Gabon which has status as Completed ->,"Project was approved on 03-Jun-2016. 
"
P-SN-AA0-011 represents PPF_DEVELOPPEMENT ENTREPRENARIAT JEUNES AGRI&AGROALIMENTAIRE happening in Senegal which has status as Completed ->,"Project was approved on 01-Jun-2016. 
"
"P-BF-A00-007 represents PPF_INSERTION JEUNES ET FEMMES DANS SECTEURS AGRO-SYLVO-PASTORAUX, HALIEUTIQUES&FAUNIQUES happening in Burkina Faso which has status as Completed ->","Project was approved on 25-May-2016. 
"
P-Z1-IZ0-025 represents PROJET D'APPUI A LA REINSERTION SOCIO-ECONOMIQUE DES JEUNES ET DES FEMMES - PARSEJF (RCA) T.A. happening in Multinational which has status as Ongoing ->,"Project was approved on 25-May-2016. 
"
P-Z1-IZ0-026 represents PROJET D'APPUI A LA REINSERTION SOCIO-ECONOMIQUE DES JEUNES ET DES FEMMES - PARSEJF (BURUNDI) happening in Multinational which has status as Ongoing ->,"Project was approved on 25-May-2016. 
"
P-Z1-IZ0-027 represents PROJET D'APPUI A LA REINSERTION SOCIO-ECONOMIQUE DES JEUNES ET DES FEMMES - PARSEJF (DRC) T.A. happening in Multinational which has status as Ongoing ->,"Project was approved on 25-May-2016. 
"
P-Z1-IZ0-028 represents PROJET D'APPUI A LA REINSERTION SOCIO-ECONOMIQUE DES JEUNES ET DES FEMMES - PARSEJF (CIRGL) T.A. happening in Multinational which has status as Ongoing ->,"Project was approved on 25-May-2016. 
"
P-CD-IZ0-006 represents AIDE HUMANITAIRE D'URGENCE AUX POPULATIONS VICTIMES DES INONDATIONS A KINSHASA happening in Dem Rep Congo which has status as Completed ->,"Project was approved on 20-May-2016. 
"
P-CG-GB0-002 represents PROJET CENTRAL AFRICA BACKBONE (CAB) – COMPOSANTE CONGO happening in Congo CG which has status as Ongoing ->,"Project was approved on 18-May-2016. 
"
P-MZ-IZ0-003 represents JOB CREATION AND LIVELIHOOD IMPROVEMENT PROJECT happening in Mozambique which has status as Ongoing ->,"Project was approved on 18-May-2016. 
"
P-NG-AA0-037 represents MIC GRANT STRENGTHENING OF FEDERAL MINISTRY OF AGRICULTURE AND RURAL DEVELOPMENT happening in Nigeria which has status as Completed ->,"Project was approved on 18-May-2016. 
"
P-Z1-K00-059 represents REGIONAL INSTITUTIONAL SUPPORT PROJECT ON PUBLIC FINANCIAL GOVERNANCE (RISPFG) ATAF happening in Multinational which has status as Ongoing ->,"Project was approved on 13-May-2016. 
"
P-Z1-K00-081 represents MULTINATIONAL - REGIONAL INSTITUTIONAL SUPPORT PROJECT ON PUBLIC FINANCIAL GOVERNANCE (CABRI) happening in Multinational which has status as Ongoing ->,"Project was approved on 13-May-2016. 
"
P-NG-A00-011 represents MIC-GRANT SUPPORT TO BANK OF AGRICULTURE (BOA) LIMITED happening in Nigeria which has status as Ongoing ->,"Project was approved on 05-May-2016. 
"
P-SL-KB0-001 represents SIERRA LEONE YOUTH ENTREPRENEURSHIP AND EMPLOYMENT PROJECT happening in Sierra Leone which has status as Ongoing ->,"Project was approved on 04-May-2016. 
"
P-SZ-AAC-005 represents LOWER USUTHU SMALLHOLDER IRRIGATION PROJECT II happening in Swaziland which has status as Ongoing ->,"Project was approved on 04-May-2016. 
"
P-ZW-HZ0-001 represents AFRICAN TRADE INSURANCE - ZIMBABWE MEMBERSHIP TSF GRANT happening in Zimbabwe which has status as Completed ->,"Project was approved on 04-May-2016. 
"
P-LR-KB0-001 represents LIBERIA YOUTH ENTREPRENEURSHIP AND EMPLOYMENT PROJECT happening in Liberia which has status as Ongoing ->,"Project was approved on 26-Apr-2016. 
"
P-ZM-AA0-026 represents MIC TAF GRANT YOUTH IN AGRIBUSINESS AND AGRICULTURE COMMODITY CORRIDORS happening in Zambia which has status as Ongoing ->,"Project was approved on 26-Apr-2016. 
"
P-CV-AAZ-001 represents AIDE D'URGENCE-ILE DE FOGO happening in Cape Verde which has status as Completed ->,"Project was approved on 22-Apr-2016. 
"
P-MW-AA0-029 represents HUMANITARIAN EMERGENCY ASSISTANCE TO MITIGATE EFFECTS OF 2015 FLOODS happening in Malawi which has status as Completed ->,"Project was approved on 22-Apr-2016. 
"
P-MG-AA0-029 represents PPF - PROGRAMME ENTREPRENEURIAT DES JEUNES DANS L’AGRICULTURE ET L’AGRO-INDUSTRIE happening in Madagascar which has status as Ongoing ->,"Project was approved on 13-Apr-2016. 
"
P-BF-EAZ-002 represents ETUDE DE RÉHABILITATION DU BARRAGE SOUTERRAIN DE NARÉ : RÉSILIENCE À LA DÉSERT. ET DÉGRADATION happening in Burkina Faso which has status as Ongoing ->,"Project was approved on 11-Apr-2016. 
"
P-GM-AA0-014 represents AGRICULTURE VALUE CHAIN DEVELOPMENT PROJECT happening in Gambia which has status as Ongoing ->,"Project was approved on 31-Mar-2016. 
"
P-KE-DB0-023 represents SIRARI CORRIDOR ACCESSIBILITY & ROAD SAFETY IMPROVEMENT PROJECT: ISEBANIA-KISII-AHERO REHABILITATION happening in Kenya which has status as Ongoing ->,"Project was approved on 30-Mar-2016. 
"
P-MG-KA0-009 represents PROGRAMME D'APPUI AUX REFORMES DE LA GESTION ECONOMIQUE happening in Madagascar which has status as Closed ->,"Project was approved on 30-Mar-2016. 
"
P-ZM-AA0-025 represents MIC TAF GRANT LUSWISHI FARM BLOCK happening in Zambia which has status as Ongoing ->,"Project was approved on 22-Mar-2016. 
"
P-UG-C00-003 represents DEVELOP A STRATEGY ON CLIMATE RESILIENCE happening in Uganda which has status as Ongoing ->,"Project was approved on 17-Mar-2016. 
"
P-UG-FZ0-002 represents PROJECT PREPARATION GRANT FOR THE WIND RESOURCE MAP AND PILOT-WIND POWER DEVELOPMENT PROGRAM happening in Uganda which has status as Ongoing ->,"Project was approved on 09-Mar-2016. 
"
P-NG-HAB-035 represents WEMA BANK LINE OF CREDIT 2015 happening in Nigeria which has status as Approved ->,"Project was approved on 09-Mar-2016. 
"
P-MA-A00-003 represents PROGRAMME D'APPUI AU PLAN MAROC VERT 2 (PAPMV-2) happening in Morocco which has status as Completed ->,"Project was approved on 04-Mar-2016. 
"
P-TG-AA0-008 represents PPF - PROJET DE DÉVELOPPEMENT DES AGROPOLES AU TOGO happening in Togo which has status as Completed ->,"Project was approved on 29-Feb-2016. 
"
P-Z1-K00-083 represents OPERATIONAL AND FINANCIAL SUPPORT TO THE ALSF UNDER PILLAR III-TSF - ADF13 happening in Multinational which has status as Approved ->,"Project was approved on 24-Feb-2016. 
"
P-ZA-IA0-002 represents MIC - EDUCATION FOR SUSTAINABLE DEVELOPMENT IN NATURAL MINERAL RESOURCES MANAG. OPERATION (MIC-ESDA) happening in South Africa which has status as Ongoing ->,"Project was approved on 19-Feb-2016. 
"
P-TG-KF0-008 represents PROJET D'APPUI À LA GOUVERNANCE FISCALE (PAGFI) happening in Togo which has status as Ongoing ->,"Project was approved on 17-Feb-2016. 
"
P-Z1-HB0-056 represents COMESA–PROMOTING FINANCIAL INCLUSION: ACTION PLAN DEVELOPMENT FOR MICROFINANCE REGULATION AND SUPE happening in Multinational which has status as Ongoing ->,"Project was approved on 16-Feb-2016. 
"
P-NA-IAD-004 represents MIC - SUPPORT TO THE NAMIBIA NATIONAL COUNCIL ON HIGHER EDUCATION (NCHE) happening in Namibia which has status as Ongoing ->,"Project was approved on 03-Feb-2016. 
"
P-TZ-KF0-005 represents INSTITUTIONNAL SUPPORT PROJECT FOR GOOD GOVERNANCE III happening in Tanzania which has status as Ongoing ->,"Project was approved on 03-Feb-2016. 
"
P-UG-E00-012 represents WATER SUPPLY AND SANITATION PROGRAMME PHASE II happening in Uganda which has status as Ongoing ->,"Project was approved on 03-Feb-2016. 
"
P-SD-ID0-003 represents CAPACITY BUILDING FOR ENHANCED GENDER PARTICIPATION IN PEACE AND ECONOMIC ACTIVITIES (CB-EGPPEA) happening in Sudan which has status as Ongoing ->,"Project was approved on 02-Feb-2016. 
"
P-EG-AAC-025 represents NATIONAL DRAINAGE TECHNICAL ASSISTANCE happening in Egypt which has status as Ongoing ->,"Project was approved on 01-Feb-2016. 
"
P-MA-IAD-002 represents MIC-SYSTEME D'INFORMATION POUR L'AMELIORATION DE LA GOUVERNANCE ET L'INTEGRATION REGIONALE DE L'UEFM happening in Morocco which has status as Ongoing ->,"Project was approved on 29-Jan-2016. 
"
P-MA-DC0-005 represents PROJET DE RENFORCEMENT DES INFRASTRUCTURES ENTRE CASABLANCA ET MARRAKECH-PHASE II happening in Morocco which has status as Ongoing ->,"Project was approved on 27-Jan-2016. 
"
P-ST-K00-011 represents ETUDE ÉLABORATION DE PLAN D'AMÉNAGEMENT DE TERRITOIRE STP happening in Sao Tome which has status as Ongoing ->,"Project was approved on 25-Jan-2016. 
"
P-SO-IE0-003 represents SOCIO-ECONOMIC RE-INTEGRATION OF YOUTH AT RISK happening in Somalia which has status as Ongoing ->,"Project was approved on 22-Jan-2016. 
"
P-CM-AA0-012 represents PROGRAMME DE DEVELOPPEMENT DES CHAINES DE VALEURS AGRICOLES(PD-CVA) happening in Cameroon which has status as Ongoing ->,"Project was approved on 20-Jan-2016. 
"
P-UG-AAD-001 represents FIEFOC2 FARM INCOME ENHANCEMENT AND FOREST CONSERVATION PROJECT happening in Uganda which has status as Ongoing ->,"Project was approved on 20-Jan-2016. 
"
P-CD-A00-005 represents PPF-PROJET ENTREPRENARIAT DES JEUNES DANS L’AGRICULTURE ET L’AGRO-BUSINESS happening in Dem Rep Congo which has status as Completed ->,"Project was approved on 18-Jan-2016. 
"
P-Z1-IAD-020 represents ETUDE PREPARATOIRE POUR LA MISE EN PLACE POLES D'EXCELLENCE TECHNOLOGIQUES UNIVERSITAIRES (PETU) happening in Multinational which has status as Completed ->,"Project was approved on 18-Jan-2016. 
"
P-ET-E00-011 represents ETHIOPIA FOUR TOWNS WATER SUPPLY AND SANITATION IMPROVEMENT PROGRAM happening in Ethiopia which has status as Ongoing ->,"Project was approved on 13-Jan-2016. 
"
